type,name,file,line,citation,source,priority,note
symbol,RecentActivitiesNotifier,lib/core/providers/activity_tracker_v3_provider.dart,23,12†lib\core\providers\activity_tracker_v3_provider.dart:23,unused_symbols,medium,export missing
symbol,addActivity,lib/core/providers/activity_tracker_v3_provider.dart,39,12†lib\core\providers\activity_tracker_v3_provider.dart:39,unused_symbols,medium,export missing
symbol,ImportantActivitiesNotifier,lib/core/providers/activity_tracker_v3_provider.dart,45,12†lib\core\providers\activity_tracker_v3_provider.dart:45,unused_symbols,medium,export missing
symbol,activitiesByTypeProvider,lib/core/providers/activity_tracker_v3_provider.dart,68,12†lib\core\providers\activity_tracker_v3_provider.dart:68,unused_symbols,medium,export missing
symbol,communeSearchProvider,lib/core/providers/commune_search_provider.dart,12,12†lib\core\providers\commune_search_provider.dart:12,unused_symbols,medium,export missing
symbol,clearCommune,lib/core/providers/commune_search_provider.dart,50,12†lib\core\providers\commune_search_provider.dart:50,unused_symbols,medium,export missing
symbol,intelligenceDataAdapterProvider,lib/core/providers/garden_aggregation_providers.dart,30,12†lib\core\providers\garden_aggregation_providers.dart:30,unused_symbols,medium,export missing
symbol,migrationProgressTrackerProvider,lib/core/providers/garden_aggregation_providers.dart,63,12†lib\core\providers\garden_aggregation_providers.dart:63,unused_symbols,medium,export missing
symbol,gardenHistoricalPlantsProvider,lib/core/providers/garden_aggregation_providers.dart,99,12†lib\core\providers\garden_aggregation_providers.dart:99,unused_symbols,medium,export missing
symbol,hubHealthCheckProvider,lib/core/providers/garden_aggregation_providers.dart,135,12†lib\core\providers\garden_aggregation_providers.dart:135,unused_symbols,medium,export missing
symbol,gardenConsistencyCheckProvider,lib/core/providers/garden_aggregation_providers.dart,144,12†lib\core\providers\garden_aggregation_providers.dart:144,unused_symbols,medium,export missing
symbol,invalidateGardenCacheProvider,lib/core/providers/garden_aggregation_providers.dart,171,12†lib\core\providers\garden_aggregation_providers.dart:171,unused_symbols,medium,export missing
symbol,CurrentIntelligenceGardenIdNotifier,lib/core/providers/intelligence_runtime_providers.dart,13,12†lib\core\providers\intelligence_runtime_providers.dart:13,unused_symbols,high,export missing
symbol,IntelligentAlertsNotifier,lib/core/providers/intelligence_runtime_providers.dart,28,12†lib\core\providers\intelligence_runtime_providers.dart:28,unused_symbols,high,export missing
symbol,ContextualRecommendationsNotifier,lib/core/providers/intelligence_runtime_providers.dart,56,12†lib\core\providers\intelligence_runtime_providers.dart:56,unused_symbols,high,export missing
symbol,RealTimeAnalysisState,lib/core/providers/intelligence_runtime_providers.dart,81,12†lib\core\providers\intelligence_runtime_providers.dart:81,unused_symbols,high,export missing
symbol,RealTimeAnalysisNotifier,lib/core/providers/intelligence_runtime_providers.dart,90,12†lib\core\providers\intelligence_runtime_providers.dart:90,unused_symbols,high,export missing
symbol,OrganicZonesNotifier,lib/core/providers/organic_zones_provider.dart,8,12†lib\core\providers\organic_zones_provider.dart:8,unused_symbols,medium,export missing
symbol,saveAll,lib/core/providers/organic_zones_provider.dart,51,12†lib\core\providers\organic_zones_provider.dart:51,unused_symbols,medium,export missing
symbol,setPosition,lib/core/providers/organic_zones_provider.dart,79,12†lib\core\providers\organic_zones_provider.dart:79,unused_symbols,medium,export missing
symbol,setSize,lib/core/providers/organic_zones_provider.dart,100,12†lib\core\providers\organic_zones_provider.dart:100,unused_symbols,medium,export missing
symbol,thermalThemeProvider,lib/core/providers/thermal_theme_provider.dart,14,12†lib\core\providers\thermal_theme_provider.dart:14,unused_symbols,medium,export missing
symbol,ThermalDebugController,lib/core/providers/thermal_theme_provider.dart,110,12†lib\core\providers\thermal_theme_provider.dart:110,unused_symbols,medium,export missing
symbol,GardenHelpers,lib/core/repositories/garden_helpers.dart,6,12†lib\core\repositories\garden_helpers.dart:6,unused_symbols,high,export missing
symbol,gardensWithDensity,lib/core/repositories/garden_helpers.dart,198,12†lib\core\repositories\garden_helpers.dart:198,unused_symbols,high,export missing
symbol,totalBedArea,lib/core/repositories/garden_helpers.dart,225,12†lib\core\repositories\garden_helpers.dart:225,unused_symbols,high,export missing
symbol,GardenStatistics,lib/core/repositories/garden_helpers.dart,253,12†lib\core\repositories\garden_helpers.dart:253,unused_symbols,high,export missing
symbol,GardenHiveException,lib/core/repositories/garden_hive_repository.dart,207,12†lib\core\repositories\garden_hive_repository.dart:207,unused_symbols,high,export missing
symbol,GardenRepository,lib/core/repositories/garden_repository.dart,8,12†lib\core\repositories\garden_repository.dart:8,unused_symbols,high,export missing
symbol,getGardens,lib/core/repositories/garden_repository.dart,13,12†lib\core\repositories\garden_repository.dart:13,unused_symbols,high,export missing
symbol,countValidation,lib/core/repositories/garden_repository.dart,53,12†lib\core\repositories\garden_repository.dart:53,unused_symbols,high,export missing
symbol,getActiveGardens,lib/core/repositories/garden_repository.dart,136,12†lib\core\repositories\garden_repository.dart:136,unused_symbols,high,export missing
symbol,getGardenCount,lib/core/repositories/garden_repository.dart,141,12†lib\core\repositories\garden_repository.dart:141,unused_symbols,high,export missing
symbol,getActiveGardenCount,lib/core/repositories/garden_repository.dart,146,12†lib\core\repositories\garden_repository.dart:146,unused_symbols,high,export missing
symbol,searchGardens,lib/core/repositories/garden_repository.dart,157,12†lib\core\repositories\garden_repository.dart:157,unused_symbols,high,export missing
symbol,GardenRepositoryException,lib/core/repositories/garden_repository.dart,170,12†lib\core\repositories\garden_repository.dart:170,unused_symbols,high,export missing
symbol,GardenRepositoryErrorType,lib/core/repositories/garden_repository.dart,179,12†lib\core\repositories\garden_repository.dart:179,unused_symbols,high,export missing
symbol,GardenValidationException,lib/core/repositories/garden_repository.dart,181,12†lib\core\repositories\garden_repository.dart:181,unused_symbols,high,export missing
symbol,GardenNotFoundException,lib/core/repositories/garden_repository.dart,186,12†lib\core\repositories\garden_repository.dart:186,unused_symbols,high,export missing
symbol,GardenLimitException,lib/core/repositories/garden_repository.dart,191,12†lib\core\repositories\garden_repository.dart:191,unused_symbols,high,export missing
symbol,minGardens,lib/core/repositories/garden_rules.dart,24,12†lib\core\repositories\garden_rules.dart:24,unused_symbols,high,export missing
symbol,remainingCount,lib/core/repositories/garden_rules.dart,54,12†lib\core\repositories\garden_rules.dart:54,unused_symbols,high,export missing
symbol,validateGardenData,lib/core/repositories/garden_rules.dart,66,12†lib\core\repositories\garden_rules.dart:66,unused_symbols,high,export missing
symbol,calculateValidationStats,lib/core/repositories/garden_rules.dart,158,12†lib\core\repositories\garden_rules.dart:158,unused_symbols,high,export missing
symbol,canAddMore,lib/core/repositories/garden_rules.dart,166,12†lib\core\repositories\garden_rules.dart:166,unused_symbols,high,export missing
symbol,canRemove,lib/core/repositories/garden_rules.dart,167,12†lib\core\repositories\garden_rules.dart:167,unused_symbols,high,export missing
symbol,remainingSlots,lib/core/repositories/garden_rules.dart,168,12†lib\core\repositories\garden_rules.dart:168,unused_symbols,high,export missing
symbol,ValidationResult,lib/core/repositories/garden_rules.dart,184,12†lib\core\repositories\garden_rules.dart:184,unused_symbols,high,export missing
symbol,GardenValidationStats,lib/core/repositories/garden_rules.dart,204,12†lib\core\repositories\garden_rules.dart:204,unused_symbols,high,export missing
symbol,activityObserverServiceProvider,lib/core/services/activity_observer_service.dart,349,12†lib\core\services\activity_observer_service.dart:349,unused_symbols,high,export missing
symbol,allActivities,lib/core/services/activity_tracker_v3.dart,140,12†lib\core\services\activity_tracker_v3.dart:140,unused_symbols,high,export missing
symbol,deactivateActivity,lib/core/services/activity_tracker_v3.dart,187,12†lib\core\services\activity_tracker_v3.dart:187,unused_symbols,high,export missing
symbol,activitiesToDelete,lib/core/services/activity_tracker_v3.dart,211,12†lib\core\services\activity_tracker_v3.dart:211,unused_symbols,high,export missing
symbol,clearAllActivities,lib/core/services/activity_tracker_v3.dart,238,12†lib\core\services\activity_tracker_v3.dart:238,unused_symbols,high,export missing
symbol,metadataString,lib/core/services/activity_tracker_v3.dart,273,12†lib\core\services\activity_tracker_v3.dart:273,unused_symbols,high,export missing
symbol,contexts,lib/core/services/aggregation/data_consistency_manager.dart,30,12†lib\core\services\aggregation\data_consistency_manager.dart:30,unused_symbols,high,export missing
symbol,validContexts,lib/core/services/aggregation/data_consistency_manager.dart,67,12†lib\core\services\aggregation\data_consistency_manager.dart:67,unused_symbols,high,export missing
symbol,activePlantCounts,lib/core/services/aggregation/data_consistency_manager.dart,88,12†lib\core\services\aggregation\data_consistency_manager.dart:88,unused_symbols,high,export missing
symbol,Inconsistency,lib/core/services/aggregation/data_consistency_manager.dart,189,12†lib\core\services\aggregation\data_consistency_manager.dart:189,unused_symbols,high,export missing
symbol,InconsistencySeverity,lib/core/services/aggregation/data_consistency_manager.dart,208,12†lib\core\services\aggregation\data_consistency_manager.dart:208,unused_symbols,high,export missing
symbol,ResolutionStrategy,lib/core/services/aggregation/data_consistency_manager.dart,216,12†lib\core\services\aggregation\data_consistency_manager.dart:216,unused_symbols,high,export missing
symbol,GardenIntelligenceCache,lib/core/services/aggregation/garden_aggregation_hub.dart,34,12†lib\core\services\aggregation\garden_aggregation_hub.dart:34,unused_symbols,high,export missing
symbol,markAccessed,lib/core/services/aggregation/garden_aggregation_hub.dart,48,12†lib\core\services\aggregation\garden_aggregation_hub.dart:48,unused_symbols,high,export missing
symbol,setIntelligenceCache,lib/core/services/aggregation/garden_aggregation_hub.dart,487,12†lib\core\services\aggregation\garden_aggregation_hub.dart:487,unused_symbols,high,export missing
symbol,invalidateGardenIntelligenceCache,lib/core/services/aggregation/garden_aggregation_hub.dart,512,12†lib\core\services\aggregation\garden_aggregation_hub.dart:512,unused_symbols,high,export missing
symbol,clearAllIntelligenceCaches,lib/core/services/aggregation/garden_aggregation_hub.dart,551,12†lib\core\services\aggregation\garden_aggregation_hub.dart:551,unused_symbols,high,export missing
symbol,intelligenceStats,lib/core/services/aggregation/garden_aggregation_hub.dart,621,12†lib\core\services\aggregation\garden_aggregation_hub.dart:621,unused_symbols,high,export missing
